Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
207293815,Sky Full of Elephants,Cebo Campbell,"Campbell, Cebo",,"=""1668034921""","=""9781668034927""",5,3.85,Simon & Schuster,Hardcover,304,2024,2024,2025/06/28,2024/12/31,,,read,,,,2,0
199534613,Margo's Got Money Troubles,Rufi Thorpe,"Thorpe, Rufi",,"=""0063356589""","=""9780063356580""",0,3.83,William Morrow,Hardcover,304,2024,2024,,2025/06/26,"to-read, physical-tbr","to-read (#490), physical-tbr (#84)",to-read,,,,0,0
213243908,"First-Time Caller (Heartstrings, #1)",B.K. Borison,"Borison, B.K.",,"=""0593641191""","=""9780593641194""",5,3.97,Berkley,Paperback,448,2025,2025,2025/06/26,2025/03/17,,,read,Darn near perfect romance ,,,1,0
32758901,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,"Wells, Martha",,"=""""","=""""",0,4.12,Tor.com,ebook,144,2017,2017,,2025/06/21,to-read,to-read (#489),to-read,,,,0,0
58884736,The Measure,Nikki Erlick,"Erlick, Nikki",,"=""0063204207""","=""9780063204201""",0,3.97,William Morrow,Hardcover,353,2022,2022,,2025/06/21,to-read,to-read (#488),to-read,,,,0,0
7613,Animal Farm,George Orwell,"Orwell, George","Ann Patchett, Téa Obreht","=""""","=""""",0,4.01,Plume,Paperback,129,2003,,,2025/06/21,to-read,to-read (#487),to-read,,,,0,0
60811826,I Who Have Never Known Men,Jacqueline Harpman,"Harpman, Jacqueline","Ros Schwartz, Sophie Mackintosh","=""1945492600""","=""9781945492600""",0,4.12,Transit Books,Paperback,184,2022,1995,,2025/06/21,to-read,to-read (#486),to-read,,,,0,0
211004023,The Bones Beneath My Skin,T.J. Klune,"Klune, T.J.",,"=""1250890438""","=""9781250890436""",0,4.10,Tor Books,Hardcover,416,2025,2018,,2025/02/01,to-read,to-read (#485),to-read,,,,1,0
228691356,"Problematic Summer Romance (Not in Love, #2)",Ali Hazelwood,"Hazelwood, Ali",,"=""""","=""9798217188123""",0,3.86,Berkley,Hardcover,416,2025,2025,,2025/05/01,to-read,to-read (#484),to-read,,,,1,0
216247552,No More Tears: The Dark Secrets of Johnson & Johnson,Gardiner Harris,"Harris, Gardiner",,"=""059322986X""","=""9780593229866""",0,4.17,Random House,Hardcover,464,2025,2025,,2025/06/09,to-read,to-read (#482),to-read,,,,0,0
200555182,The Ornithologist's Field Guide to Love (Love's Academic #1),India Holton,"Holton, India",,"=""""","=""""",0,3.89,Berkley,Paperback,384,2024,2024,,2025/06/08,to-read,to-read (#481),to-read,,,,0,0
231299867,An Academy for Liars,Alexis Henderson,"Henderson, Alexis",,"=""0593638328""","=""9780593638323""",0,3.44,Ace,Paperback,464,2025,2024,,2025/06/08,to-read,to-read (#480),to-read,,,,0,0
217311813,Woodworking,Emily St. James,"James, Emily St.",,"=""163893147X""","=""9781638931478""",0,4.32,Crooked Media Reads,Hardcover,351,2025,2025,,2025/05/31,to-read,to-read (#478),to-read,,,,0,0
208841368,"Emily Wilde's Compendium of Lost Tales (Emily Wilde, #3)",Heather Fawcett,"Fawcett, Heather",,"=""0356519198""","=""9780356519197""",3,4.10,Orbit,Hardcover,368,2025,2025,2025/05/31,2024/05/06,,,read,3.5 protection Shadow at all costs,,,1,0
232187,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0141301155""","=""9780141301150""",0,4.17,Puffin Books,Paperback,155,1998,1964,,2025/05/27,to-read,to-read (#477),to-read,,,,0,0
218460257,Battle of the Bookstores,Ali Brady,"Brady, Ali",,"=""0593640845""","=""9780593640845""",0,3.86,Berkley,Paperback,414,2025,2025,,2025/05/23,to-read,to-read (#476),to-read,,,,0,0
221473209,The Raven Boys: The Graphic Novel (The Raven Cycle: The Graphic Novels #1),Stephanie    Williams,"Williams, Stephanie","Maggie Stiefvater, Sas Milledge, Abel Ko","=""0593621182""","=""9780593621189""",0,4.35,Viking Books for Young Readers,Paperback,256,2025,2025,,2025/05/21,to-read,to-read (#475),to-read,,,,0,0
123416326,"Midnight Ruin (Dark Olympus, #6)",Katee Robert,"Robert, Katee",,"=""""","=""""",2,3.69,Sourcebooks Casablanca,Kindle Edition,316,2024,2024,2025/05/14,2024/01/07,,,read,,,,1,0
40046077,Women Talking,Miriam Toews,"Toews, Miriam",,"=""1635572584""","=""9781635572582""",0,3.62,Bloomsbury Publishing,Hardcover,216,2019,2018,,2025/05/10,to-read,to-read (#474),to-read,,,,0,0
5203,She’s Come Undone,Wally Lamb,"Lamb, Wally",,"=""0671021001""","=""9780671021009""",0,3.92,Pocket,Mass Market Paperback,465,1998,1992,,2020/10/27,"to-read, 25-in-25, physical-tbr","to-read (#62), 25-in-25 (#6), physical-tbr (#82)",to-read,,,,0,0
195820807,"Just for the Summer (Part of Your World, #3)",Abby Jimenez,"Jimenez, Abby",,"=""1538704439""","=""9781538704431""",5,4.35,Forever,Paperback,432,2024,2024,2025/05/05,2023/12/10,"25-in-25, physical-tbr","25-in-25 (#3), physical-tbr (#75)",read,,,,1,0
203237161,Passion Project,London Sperry,"Sperry, London",,"=""0143138561""","=""9780143138563""",0,3.79,Penguin Books,Paperback,368,2025,2025,,2025/05/03,to-read,to-read (#473),to-read,,,,0,0
56179382,Comfort Me with Apples,Catherynne M. Valente,"Valente, Catherynne M.",,"=""1250816211""","=""9781250816214""",5,3.56,Tordotcom,Hardcover,103,2021,2021,2025/05/02,2024/09/27,25-in-25,25-in-25 (#15),read,,,,1,0
222532834,Real Americans,Rachel Khong,"Khong, Rachel",,"=""0593685148""","=""9780593685143""",0,3.95,Vintage,Paperback,416,2025,2024,,2025/05/01,to-read,to-read (#472),to-read,,,,0,0
59554666,The Boy With the Bookstore,Sarah Echavarre Smith,"Smith, Sarah Echavarre",,"=""0593545982""","=""9780593545980""",0,3.16,Berkley,Paperback,352,2022,2022,,2025/04/28,to-read,to-read (#471),to-read,,,,0,0
48715812,The Flatshare,Beth O'Leary,"O'Leary, Beth",,"=""1250295637""","=""9781250295637""",0,3.98,Flatiron Books,Hardcover,328,2019,2019,,2022/02/17,"to-read, physical-tbr","to-read (#148), physical-tbr (#38)",to-read,,,,0,0
218572920,Great Big Beautiful Life,Emily Henry,"Henry, Emily",,"=""""","=""""",0,3.97,Berkley,Kindle Edition,427,2025,2025,,2025/04/21,to-read,to-read (#469),to-read,,,,0,0
286957,The Yellow Wall-Paper,Charlotte Perkins Gilman,"Gilman, Charlotte Perkins",Elaine R. Hedges,"=""1558611584""","=""9781558611580""",0,4.07,The Feminist Press at CUNY,Paperback,62,1996,1892,,2025/04/20,to-read,to-read (#468),to-read,,,,0,0
57168591,Little Pieces of Hope: Happy-Making Things in a Difficult World,Todd Doughty,"Doughty, Todd",Josie Portillo,"=""0143136569""","=""9780143136569""",0,4.07,Penguin Life,Paperback,256,2021,,,2025/04/19,to-read,to-read (#467),to-read,,,,0,0
26114135,All the Ugly and Wonderful Things,Bryn Greenwood,"Greenwood, Bryn",,"=""""","=""""",4,3.98,Thomas Dunne Books,Hardcover,432,2016,2016,,2025/01/11,book-club-reads,book-club-reads (#12),read,,,,2,0
209770889,Once Upon You and Me,Timothy Janovsky,"Janovsky, Timothy",,"=""1335574964""","=""9781335574961""",0,3.65,Afterglow Books by Harlequin,Paperback,288,2025,2025,,2025/04/16,to-read,to-read (#466),to-read,,,,0,0
220259184,Heartwood,Amity Gaige,"Gaige, Amity",,"=""1668063603""","=""9781668063606""",0,3.94,Simon & Schuster,Hardcover,320,2025,2025,,2025/04/14,"to-read, book-club-reads","to-read (#465), book-club-reads (#13)",to-read,,,,0,0
217182552,Say You'll Remember Me,Abby Jimenez,"Jimenez, Abby",,"=""1538759195""","=""9781538759196""",0,4.02,Forever,Hardcover,368,2025,2025,,2024/12/16,"to-read, physical-tbr","to-read (#407), physical-tbr (#81)",to-read,,,,0,0
232576,Harriet the Spy,Louise Fitzhugh,"Fitzhugh, Louise",,"=""0440416795""","=""9780440416791""",0,3.95,Yearling,Mass Market Paperback,300,2002,1964,,2020/11/28,"24-in-24, physical-tbr, to-read","24-in-24 (#13), physical-tbr (#43), to-read (#464)",to-read,,,,1,0
30278755,Big Magic: Creative Living Beyond Fear,Elizabeth Gilbert,"Gilbert, Elizabeth",,"=""1594634726""","=""9781594634727""",0,3.96,Riverhead Books,Paperback,276,2016,2015,,2025/04/07,to-read,to-read (#463),to-read,,,,0,0
199531938,"The Au Pair Affair (Big Shots, #2)",Tessa Bailey,"Bailey, Tessa",,"=""0063308436""","=""9780063308435""",2,3.59,Avon,Paperback,384,2024,2024,2025/04/06,2024/03/24,"physical-tbr, 25-in-25","physical-tbr (#13), 25-in-25 (#2)",read,2.5<br/>Not my favorite. And the editor should be fired based solely on the number of times I read Burgess “dragged five fingers through his hair.” ,,,1,0
2114086,The Willoughbys,Lois Lowry,"Lowry, Lois",,"=""0618979743""","=""9780618979745""",0,3.81,Houghton Mifflin Company,Hardcover,174,2008,2008,,2025/03/31,to-read,to-read (#462),to-read,,,,0,0
77390,"Anne of Avonlea (Anne of Green Gables, #2)",L.M. Montgomery,"Montgomery, L.M.",,"=""0553213148""","=""9780553213140""",0,4.23,Bantam Books,Mass Market Paperback,276,1992,1909,,2025/03/31,to-read,to-read (#461),to-read,,,,0,0
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Richard Howard,"=""0152023984""","=""9780152023980""",0,4.33,"Harcourt, Inc.",Hardcover,96,2000,1943,,2025/03/31,to-read,to-read (#459),to-read,,,,0,0
211003829,The Good Mother Myth: Unlearning Our Bad Ideas About How to Be a Good Mom,Nancy Reddy,"Reddy, Nancy",,"=""1250336643""","=""9781250336644""",0,3.59,St. Martin's Press,Hardcover,256,2025,2025,,2025/03/29,to-read,to-read (#458),to-read,,,,0,0
212991742,How to Lose a Goblin in Ten Days: Tales from Hawthorne Cottage,Jessie Sylva,"Sylva, Jessie",,"=""035652485X""","=""9780356524856""",0,3.96,Orbit,Kindle Edition,384,2026,2026,,2025/03/25,to-read,to-read (#457),to-read,,,,0,0
43352954,This Is How You Lose the Time War,Amal El-Mohtar,"El-Mohtar, Amal",Max Gladstone,"=""""","=""""",4,3.85,Saga Press,ebook,209,2019,2019,2025/03/21,2024/02/11,25-in-25,25-in-25 (#11),read,,,,1,0
213870084,"One Day, Everyone Will Have Always Been Against This",Omar El Akkad,"Akkad, Omar El",,"=""0593804147""","=""9780593804148""",5,4.64,Knopf,Hardcover,208,2025,2025,2025/03/17,2024/08/15,,,read,,,,1,0
220817728,Atmosphere,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""""","=""""",0,4.35,Ballantine Books,Hardcover,352,2025,2025,,2025/03/17,to-read,to-read (#456),to-read,,,,0,0
38244358,"In an Absent Dream (Wayward Children, #4)",Seanan McGuire,"McGuire, Seanan",,"=""0765399288""","=""9780765399281""",4,4.16,Tordotcom,Kindle Edition,187,2019,2019,2025/03/16,2024/05/07,25-in-25,25-in-25 (#10),read,,,,1,0
58986626,Mother Ocean Father Nation,Nishant Batsha,"Batsha, Nishant",,"=""0063211785""","=""9780063211780""",0,3.73,Ecco,Hardcover,336,2022,2022,,2023/01/13,"to-read, physical-tbr","to-read (#219), physical-tbr (#80)",to-read,,,,0,0
199798179,The Ministry of Time,Kaliane Bradley,"Bradley, Kaliane",,"=""1668045141""","=""9781668045145""",0,3.58,Avid Reader Press / Simon & Schuster,Hardcover,339,2024,2024,,2025/03/12,"to-read, physical-tbr","to-read (#455), physical-tbr (#79)",to-read,,,,0,0
203337138,By Any Other Name,Jodi Picoult,"Picoult, Jodi",,"=""0593497228""","=""9780593497227""",0,4.11,Ballantine Books,Kindle Edition,528,2024,2024,,2024/10/15,"book-club-reads, to-read, physical-tbr","book-club-reads (#5), to-read (#451), physical-tbr (#78)",to-read,,,,1,0
206101578,"The Nightmare Before Kissmas (Royals and Romance, #1)",Sara Raasch,"Raasch, Sara",,"=""1250333199""","=""9781250333193""",0,3.94,Bramble,Paperback,357,2024,2024,,2025/01/09,"to-read, physical-tbr","to-read (#432), physical-tbr (#77)",to-read,,,,0,0
211003759,All the Water in the World,Eiren Caffall,"Caffall, Eiren",,"=""1250353521""","=""9781250353528""",0,3.58,St. Martin's Press,Hardcover,295,2025,2025,,2025/01/05,"to-read, physical-tbr","to-read (#426), physical-tbr (#76)",to-read,,,,0,0
212808709,Deep End,Ali Hazelwood,"Hazelwood, Ali",,"=""""","=""""",3,3.88,Berkley,Kindle Edition,464,2025,2025,2025/03/11,2024/08/15,,,read,,,,1,0
8127,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,"Montgomery, L.M.",Jennifer Lee Carrell,"=""0451528824""","=""9780451528827""",4,4.33,Signet,Mass Market Paperback,320,2003,1908,2025/01/19,2020/10/05,"physical-tbr, book-club-reads","physical-tbr (#11), book-club-reads (#11)",read,,,,1,0
134115623,"The Red Thread, Vol. 1 (The Red Thread, #1)",Lazysheep,"Lazysheep, Lazysheep","Chi Bui, Emma Schumacker","=""1975364090""","=""9781975364090""",0,4.28,Yen Press,Paperback,162,2023,,2024/02/05,2024/02/02,,,read,,,,1,0
223199392,The Fall Risk,Abby Jimenez,"Jimenez, Abby",,"=""1662529082""","=""9781662529085""",0,4.08,Amazon Original Stories,Kindle Edition,81,2025,2025,,2025/03/06,to-read,to-read (#454),to-read,,,,0,0
59629560,The Women Could Fly,Megan Giddings,"Giddings, Megan",,"=""0063116995""","=""9780063116993""",4,3.58,Amistad,Hardcover,288,2022,2022,2025/03/06,2022/08/05,,,read,,,,1,0
215361966,Good Soil: The Education of an Accidental Farmhand,Jeff Chu,"Chu, Jeff",,"=""0593727363""","=""9780593727362""",0,4.03,Convergent Books,Hardcover,314,2025,2025,,2025/03/05,to-read,to-read (#452),to-read,,,,0,0
211004927,"Cleavage: Men, Women, and the Space Between Us",Jennifer Finney Boylan,"Boylan, Jennifer Finney",,"=""1250261880""","=""9781250261885""",0,3.65,Celadon Books,Hardcover,256,2025,2025,2025/03/04,2025/02/03,,,read,,,,1,0
195430723,"The Swans of Harlem: Five Black Ballerinas, Fifty Years of Sisterhood, and Their Reclamation of a Groundbreaking History",Karen Valby,"Valby, Karen",,"=""0593317521""","=""9780593317525""",0,4.22,Pantheon,Hardcover,304,2024,2024,,2025/03/01,to-read,to-read (#450),to-read,,,,0,0
182761607,Housewife: Why Women Still Do It All and What to Do Instead,Lisa Selin Davis,"Davis, Lisa Selin",,"=""1538722887""","=""9781538722886""",0,3.78,Legacy Lit,Hardcover,320,2024,2024,,2025/03/01,to-read,to-read (#449),to-read,,,,0,0
53260224,White Tears/Brown Scars: How White Feminism Betrays Women of Color,Ruby Hamad,"Hamad, Ruby",,"=""194822674X""","=""9781948226745""",0,4.55,Catapult,Paperback,284,2020,2020,,2025/03/01,to-read,to-read (#448),to-read,,,,0,0
25422234,Notorious RBG: The Life and Times of Ruth Bader Ginsburg,Irin Carmon,"Carmon, Irin",Shana Knizhnik,"=""0062415832""","=""9780062415837""",0,4.18,Dey Street Books,Hardcover,240,2015,2015,2025/02/16,2023/03/07,,,read,,,,1,0
59900678,On Critical Race Theory: Why It Matters & Why You Should Care,Victor Ray,"Ray, Victor",,"=""0593446445""","=""9780593446447""",0,4.37,Random House,Hardcover,176,2022,,,2025/02/11,to-read,to-read (#447),to-read,,,,0,0
60579828,Whiteout,Dhonielle Clayton,"Clayton, Dhonielle","Tiffany D. Jackson, Nic Stone, Angie Thomas, Ashley Woodfolk, Nicola Yoon","=""0063088142""","=""9780063088146""",3,3.61,Quill Tree Books,Hardcover,291,2022,2022,2025/02/09,2023/04/24,"24-in-24, physical-tbr","24-in-24 (#8), physical-tbr (#53)",read,,,,1,0
199844040,Down with the System: A Memoir (of Sorts),Serj Tankian,"Tankian, Serj",,"=""0306831929""","=""9780306831928""",0,4.44,Da Capo,Hardcover,352,2024,,,2025/02/09,to-read,to-read (#446),to-read,,,,0,0
48570454,Transcendent Kingdom,Yaa Gyasi,"Gyasi, Yaa",,"=""""","=""""",0,4.10,Knopf,Hardcover,264,2020,2020,,2020/11/04,"to-read, physical-tbr","to-read (#73), physical-tbr (#74)",to-read,,,,0,0
41057294,Normal People,Sally Rooney,"Rooney, Sally",,"=""1984822179""","=""9781984822178""",5,3.81,Crown,Hardcover,273,2019,2018,2025/02/01,2020/10/07,"physical-tbr, 25-in-25","physical-tbr (#21), 25-in-25 (#17)",read,,,,1,0
55959466,Black AF History: The Un-Whitewashed Story of America,Michael Harriot,"Harriot, Michael",,"=""0358439167""","=""9780358439165""",0,4.60,Dey Street Books,Hardcover,432,2023,2023,,2025/01/31,to-read,to-read (#445),to-read,,,,0,0
196859498,Wild Life: Finding My Purpose in an Untamed World,Rae Wynn-Grant,"Wynn-Grant, Rae",,"=""1638930406""","=""9781638930402""",0,3.94,Get Lifted Books,Hardcover,288,2024,2024,,2025/01/31,to-read,to-read (#444),to-read,,,,0,0
31443394,"Beartown (Beartown, #1)",Fredrik Backman,"Backman, Fredrik",Neil   Smith,"=""1501160761""","=""9781501160769""",3,4.29,Atria Books,Hardcover,418,2017,2016,2025/01/21,2023/05/30,"24-in-24, physical-tbr","24-in-24 (#14), physical-tbr (#36)",read,3.5 the first half dragged something awful but I couldn’t put it down once it got to the second half,,,1,0
214438316,And They Were Roommates,Page Powars,"Powars, Page",,"=""1250347653""","=""9781250347657""",0,3.70,Roaring Brook Press,Hardcover,320,2025,2025,,2025/01/19,to-read,to-read (#443),to-read,,,,0,0
217388302,Hemlock & Silver,T. Kingfisher,"Kingfisher, T.",,"=""1250342031""","=""9781250342034""",0,4.09,Tor Books,Hardcover,368,2025,2025,,2025/01/15,to-read,to-read (#441),to-read,,,,0,0
217388100,"The Enchanted Greenhouse (Spellshop, #2)",Sarah Beth Durst,"Durst, Sarah Beth",,"=""1250333989""","=""9781250333988""",0,4.17,Bramble,Hardcover,375,2025,2025,,2025/01/15,to-read,to-read (#440),to-read,,,,0,0
216879705,Never Thought I'd End Up Here,Ann Liang,"Liang, Ann",,"=""1546110674""","=""9781546110675""",0,4.05,Scholastic Press,Hardcover,320,2025,2025,,2025/01/13,to-read,to-read (#439),to-read,,,,0,0
199288865,When Love Gives You Lemons,Steven Salvatore,"Salvatore, Steven",,"=""""","=""""",0,3.88,Bloomsbury YA,Unknown Binding,,2025,2025,,2025/01/13,to-read,to-read (#438),to-read,,,,0,0
218422214,Audre & Bash Are Just Friends,Tia Williams,"Williams, Tia",,"=""031648069X""","=""9780316480697""",0,4.08,"Little, Brown Books for Young Readers",Kindle Edition,379,2025,2025,,2025/01/13,to-read,to-read (#437),to-read,,,,0,0
217387810,The Love Haters,Katherine Center,"Center, Katherine",,"=""1250283825""","=""9781250283825""",0,3.81,St. Martin's Press,Hardcover,309,2025,2025,,2025/01/13,to-read,to-read (#436),to-read,,,,0,0
217245639,One Golden Summer,Carley Fortune,"Fortune, Carley",,"=""0593638913""","=""9780593638910""",0,4.31,Berkley,Paperback,401,2025,2025,,2025/01/13,to-read,to-read (#435),to-read,,,,0,0
213186396,"The Strawberry Patch Pancake House (Dream Harbor, #4)",Laurie Gilmore,"Gilmore, Laurie",,"=""0008713340""","=""9780008713348""",0,3.89,HarperCollins,Paperback,384,2025,2025,,2025/01/13,to-read,to-read (#434),to-read,,,,0,0
214283601,"Dream Girl Drama (Big Shots, #3)",Tessa Bailey,"Bailey, Tessa",,"=""0063380781""","=""9780063380783""",0,3.41,Avon,Paperback,320,2025,2025,,2025/01/13,to-read,to-read (#433),to-read,,,,0,0
61190770,Chain-Gang All-Stars,Nana Kwame Adjei-Brenyah,"Adjei-Brenyah, Nana Kwame",,"=""0593317335""","=""9780593317334""",0,4.12,Pantheon,Hardcover,367,2023,2023,,2024/12/25,"to-read, physical-tbr","to-read (#411), physical-tbr (#73)",to-read,,,,0,0
56179360,Light from Uncommon Stars,Ryka Aoki,"Aoki, Ryka",,"=""1250789060""","=""9781250789068""",0,4.04,Tor Books,Hardcover,384,2021,2021,,2023/01/15,"to-read, physical-tbr","to-read (#221), physical-tbr (#72)",to-read,,,,0,0
31463,Far From the Madding Crowd,Thomas Hardy,"Hardy, Thomas","Rosemarie Morgan, Shannon Russell","=""""","=""""",0,3.97,Penguin Books,Paperback,433,2003,1874,,2021/07/18,"to-read, 25-in-25, physical-tbr","to-read (#120), 25-in-25 (#7), physical-tbr (#71)",to-read,,,,0,0
60420293,"Ten Thousand Stitches (Regency Faerie Tales, #2)",Olivia Atwater,"Atwater, Olivia",,"=""031646290X""","=""9780316462907""",0,3.93,Orbit,Paperback,288,2022,2020,,2024/02/28,"to-read, physical-tbr","to-read (#343), physical-tbr (#70)",to-read,,,,0,0
89144437,The Spirit Bares Its Teeth,Andrew Joseph White,"White, Andrew Joseph",,"=""1682636186""","=""9781682636183""",0,4.46,Peachtree Teen,Kindle Edition,399,2023,2023,,2024/07/10,"to-read, 25-in-25, physical-tbr","to-read (#371), 25-in-25 (#4), physical-tbr (#69)",to-read,,,,0,0
198902277,The Wedding People,Alison Espach,"Espach, Alison",,"=""""","=""""",0,4.09,Henry Holt and Company,Hardcover,367,2024,2024,,2025/01/06,"to-read, physical-tbr","to-read (#427), physical-tbr (#67)",to-read,,,,0,0
112972173,"The Wedding Witch (The Ex Hex, #3)",Erin Sterling,"Sterling, Erin",,"=""1035405342""","=""9781035405343""",0,3.66,Headline Eternal,Kindle Edition,352,2024,2024,,2023/02/25,"to-read, physical-tbr","to-read (#228), physical-tbr (#66)",to-read,,,,0,0
199798217,The Lion Women of Tehran,Marjan Kamali,"Kamali, Marjan",,"=""1668036584""","=""9781668036587""",0,4.48,Gallery Books,Hardcover,327,2024,2024,,2025/01/06,to-read,to-read (#430),to-read,,,,0,0
173754979,James,Percival Everett,"Everett, Percival",,"=""0385550367""","=""9780385550369""",0,4.45,Knopf Doubleday,Hardcover,303,2024,2024,,2025/01/06,to-read,to-read (#429),to-read,,,,0,0
133938826,Welcome to the Hyunam-Dong Bookshop,Hwang Bo-Reum,"Bo-Reum, Hwang",Shanna Tan,"=""""","=""""",0,3.90,Bloomsbury Publishing,Hardcover,307,2024,2022,,2025/01/06,to-read,to-read (#428),to-read,,,,0,0
